COREDEP,REPDTE,ASSET,RBC1AAJ,INTINC,NETINC,EQ,LNLSDEPR,LNLSNTV,DEP,RBCRWAJ,CHBAL,CERT,NONII,LNLSNET,ID,deposits,loans,cash,tier1,assets,core_dep,net_income,equity,mortgages,T1R,LTD,CBD,BDR,LTD_baseline,LTD_delta,T1R_baseline,T1R_delta,CBD_baseline,CBD_delta,BDR_baseline,BDR_delta,INSTNAME,CITY,STALP,LTD_TREND,T1R_TREND,CBD_TREND,DAYS_TO_LTD_THRESHOLD,DAYS_TO_T1R_THRESHOLD,DAYS_TO_CBD_THRESHOLD,RISK_SCORE,SEVERITY
734342,20251231,1341642,14.117674794855208,61610,-23765,187552,102.91435125895076,75.77,987767,0.0,9408,34352,1752,1016554,34352_20251231,987767,1016554,9408,14.117674794855208,1341642,734342,-23765,187552,0,0.1411767479485521,1.0291435125895074,3.4764473808094416,0.2565635418069241,1.1538795492839915,-0.12473603669448408,0.14580434137625276,-0.004627593427700666,13.294411435974373,-9.817964055164932,0.2506089927303942,0.005954549076529869,"CITY FIRST BANK, NATIONAL ASSOCIATION",WASHINGTON,DC,falling,falling,falling,,2741.0,0.0,66.1,high
50991,20251231,100548,12.071046228710465,4576,111,11403,105.88182911082416,70.95,67377,23.40715193320022,13797,28217,677,71340,28217_20251231,67377,71340,13797,12.071046228710465,100548,50991,111,11403,0,0.12071046228710465,1.0588182911082418,74.74219689211452,0.24319871766329756,1.1585492883976458,-0.09973099728940404,0.10223960723873891,0.018470855048365736,25.556104089098845,49.186092803015676,0.20919967647564694,0.033999041187650625,WARSAW FEDERAL SAVINGS AND LOAN ASSOCIATION,CINCINNATI,OH,falling,rising,rising,,0.0,0.0,64.9,high
195719,20251231,378189,15.538560333186224,25707,4614,59683,93.06602428781476,76.82,312173,0.0,69517,57444,1730,290527,57444_20251231,312173,290527,69517,15.538560333186224,378189,195719,4614,59683,0,0.15538560333186224,0.9306602428781477,81.28090834248958,0.3730431523546239,0.9398309752176418,-0.009170732339494059,0.1555786706970457,-0.00019306736518345802,83.1681239063845,-1.8872155638949124,0.3549340687777957,0.018109083576828167,AMERICAN CONTINENTAL BANK,CITY OF INDUSTRY,CA,rising,stable,falling,270.0,0.0,635.0,64.7,high
169828,20251231,314700,14.297059048302582,19233,4760,53373,93.22465078827908,76.16,257079,19.308596798966,35776,11570,4811,239661,11570_20251231,257079,239661,35776,14.297059048302582,314700,169828,4760,53373,0,0.14297059048302582,0.9322465078827908,50.79465845129318,0.3393937272200374,0.9257970715241343,0.0064494363586565795,0.15690049418813198,-0.013929903705106161,31.724505870890837,19.070152580402343,0.35554738857025847,-0.01615366135022106,GLOBAL ONE BANK,HOUSTON,TX,rising,falling,rising,583.0,913.0,0.0,63.6,high
150564,20251231,260466,10.179635792236212,12912,-3885,22089,104.7175294291484,81.63,203030,0.0,10780,33103,-45,212608,33103_20251231,203030,212608,10780,10.179635792236212,260466,150564,-3885,22089,0,0.10179635792236212,1.047175294291484,19.379894596857607,0.2584150125597202,0.823965559700164,0.22320973459131999,0.10717458464143448,-0.005378226719072357,36.899782321157204,-17.519887724299597,0.29192676159846775,-0.03351174903874754,"GATEWAY BANK, F.S.B.",OAKLAND,CA,rising,falling,falling,6.0,3383.0,130.0,63.4,high
1693639,20251231,2772872,14.686317887695084,237329,110721,407265,99.93126425942604,80.64,2237555,0.0,259578,27074,4150,2236017,27074_20251231,2237555,2236017,259578,14.686317887695084,2772872,1693639,110721,407265,0,0.14686317887695086,0.9993126425942602,42.34352675129773,0.24308497444755547,0.9765161117687552,0.022796530825505035,0.14496801711314372,0.001895161763807135,45.09299013567488,-2.749463384377151,0.2627432808593038,-0.019658306411748344,STATE BANK OF TEXAS,IRVING,TX,rising,rising,falling,55.0,0.0,4829.0,62.1,high
262097,20251231,440122,13.474403178053445,26133,2295,56360,94.44486237535212,77.02,358911,0.0,52315,58234,271,338973,58234_20251231,358911,338973,52315,13.474403178053445,440122,262097,2295,56360,0,0.13474403178053446,0.9444486237535211,53.20253489026527,0.26974375262948197,0.9206810151441533,0.023767608609367774,0.133469599995577,0.0012744317849574527,64.52845763371398,-11.325922743448714,0.3083236146181617,-0.03857986198867974,PACIFIC ALLIANCE BANK,SAN GABRIEL,CA,rising,rising,falling,1303.0,0.0,21297.0,61.6,high
716669,20251231,1121934,12.607940659637102,61763,7020,132815,98.569012004778,83.77,953537,0.0,106556,20387,535,939892,20387_20251231,953537,939892,106556,12.607940659637102,1121934,716669,7020,132815,0,0.126079406596371,0.98569012004778,40.78807639346979,0.24840986768211407,0.9602952288453114,0.025394891202468628,0.13350835764496866,-0.007428951048597643,46.182516419668175,-5.394440026198389,0.21019333148558111,0.03821653619653295,BANK OF THE ORIENT,SAN FRANCISCO,CA,rising,falling,falling,209.0,1646.0,1249.0,61.2,high
507443,20251231,810984,9.793774462508088,48809,4299,79080,96.63929966119429,79.28,665278,13.418196401898523,132525,58348,8258,642920,58348_20251231,665278,642920,132525,9.793774462508088,810984,507443,4299,79080,0,0.09793774462508088,0.9663929966119427,72.70889011811605,0.23724668484453115,0.9129464589217304,0.05344653769021224,0.10746996191761242,-0.009532217292531536,73.0533863810365,-0.3444962629204582,0.1881728675725814,0.04907381727194976,MILLENNIUM BANK,DES PLAINES,IL,rising,falling,falling,502.0,643.0,12684.0,60.5,high
366887,20251231,637134,14.177970037678785,43314,8391,89754,79.1840461010391,66.3,533437,0.0,147114,58203,3274,422397,58203_20251231,533437,422397,147114,14.177970037678785,637134,366887,8391,89754,0,0.14177970037678786,0.7918404610103911,100.66157765584315,0.31222056212823635,0.7348850989335219,0.05695536207686913,0.13370359333121679,0.008076107045571074,151.63985667215658,-50.97827901631344,0.29352289809088455,0.01869766403735179,NEWBANK,FLUSHING,NY,rising,rising,falling,893.0,0.0,467.0,60.4,high
